Name,Site.Name,Year,Habitat,Row,Column,Label,Annotator,Date annotated
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1221,1429,Pgor,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1384,1627,Sand,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1293,2075,Sand,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,947,1626,Pgor,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1079,1847,Pgor,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1258,2455,Turf thick,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1246,2278,Sand,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1190,2288,Turf thick,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,997,2321,Sand,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1328,2727,Sand,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1322,2975,LSUB_RUB,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1150,3229,Turf thick,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1155,3446,Turf thick,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1321,3394,Turf thick,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1687,714,Pgor,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1491,295,Sand,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1648,2151,SpgOth,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1862,1825,Turf thick,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1620,1468,AGT,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1720,3593,AGT,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1622,3636,Unk,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,2332,232,Pgor,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,1915,957,Pgor,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,2118,1356,AGT,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,2295,1451,Turf thin,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,2237,1514,Turf thin,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_5.png,Carrie Bow Patch Reef,2015,Patch Reef,2165,2696,Turf thin,jonesms,2017-02-24 15:17:43+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,213,437,Hal_spp,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,435,308,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,114,135,GORGO,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,388,80,SHAD,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,208,1126,AGT,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,190,832,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,276,1594,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,323,1791,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,154,2754,Hal_spp,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,398,3312,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,318,3514,Unk,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,413,3302,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,870,78,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,870,571,Macro,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,549,604,Unk,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,662,504,Unk,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,631,831,Hal_spp,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,546,1240,AGT,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,901,1746,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,614,2160,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,635,2560,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,693,2338,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,674,3406,GORG-BRI,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,821,3220,Macro,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1141,670,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1037,622,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1000,377,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1257,1466,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1127,1126,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1379,855,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1222,2837,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1005,3483,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1553,632,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1794,20,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1765,1453,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1664,1293,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1678,2339,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1568,2670,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1805,2398,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2135,425,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2178,137,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2346,166,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,1984,93,LSUB_RUB,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2165,1804,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2171,2065,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2238,1773,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2067,1949,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2072,2101,Sand,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2364,2357,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_6.png,Carrie Bow Patch Reef,2015,Patch Reef,2099,2443,Turf thick,jonesms,2017-02-24 15:22:44+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,96,693,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,400,486,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,296,1398,SpgOth,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,136,931,SINV_SPO_E,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,223,1534,SPTU,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,209,2090,PAST,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,190,2147,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,153,3044,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,387,2841,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,87,2606,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,446,3611,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,122,3767,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,386,3414,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,63,3453,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,989,857,SHAD,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,653,1394,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,643,2346,Sand,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,564,2560,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,565,3051,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,920,2545,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,868,3226,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,908,3561,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1491,12,Macro,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1290,1108,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1082,1310,Macro,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1281,1393,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1183,1866,MCAV,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1372,1957,Macro,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1459,2619,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1291,2979,SINV_SPO_E,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1221,3360,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1267,3238,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1814,643,SPTU,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1604,1220,Unk,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1816,1313,Macro,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1861,2151,GORGO,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1698,1694,Macro,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1941,2090,GORGO,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1593,1769,Macro,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1913,1742,Hal_spp,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1543,2679,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,1811,3127,MILA,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2387,1153,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2114,1110,Hal_spp,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2327,856,Unk,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2234,2560,Macro,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2345,2981,Sand,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2474,3722,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2144,3356,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_7.png,Carrie Bow Patch Reef,2015,Patch Reef,2331,3592,Turf thick,jonesms,2017-02-27 18:35:53+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,189,428,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,491,475,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,502,1445,AGT,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,308,1801,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,499,2293,Macro,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,481,2671,Turf thick,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,487,2550,Turf thick,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,235,3535,Unk,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,139,3538,Unk,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,911,30,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,878,64,Turf thick,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,654,264,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,974,685,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,658,227,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,599,2226,Macro,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,607,1930,Macro,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,527,3841,Unk,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,676,3534,Unk,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,515,3364,Turf thick,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1105,676,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1501,1125,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1244,1191,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1373,1304,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1301,1588,Turf thick,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1091,1676,Hal_spp,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1481,1799,Turf thick,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1323,2415,Sand,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1402,3876,Unk,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1469,3887,Unk,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1213,3655,Unk,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1281,3180,Turf thick,jonesms,2017-02-27 18:41:20+00:00
20150918_CBC-Lagoon-Reef_PQ_Seemann_8.png,Carrie Bow Patch Reef,2015,Patch Reef,1297,3343,Turf thick,jonesms,2017-02-27 18:41:20+00:00
